rijksnr;Monumentnaam;X_COORD RD;Y_COORD RD;X_WGS84;Y_WGS84;Historisch adres;historisch straatnaam;historisch huisnummer;historische toevoegingen;historische plaatsnaam;historische gemeentenaam;postcode;provincie;gemeente;plaatsnaam;nieuw adres;straat;huisnummer;toevoeging
41215;;210374;461516;6,196080129533;52,139059050631;Kerkhof 12;Kerkhof;12;;Zutphen;Zutphen;7201 DM;Gelderland;Zutphen;Zutphen;Kerkhof 18;Kerkhof;18
41302;;210442;461561;6,197080683479;52,139456657330;Zaadmarkt 109;Zaadmarkt;109;;Zutphen;Zutphen;7201 DE;Gelderland;Zutphen;Zutphen;Zaadmarkt 110;Zaadmarkt;110
41230;;210242;461626;6,194169992726;52,140060857244;'s-Gravenhof 2-4;'s-Gravenhof;2-4;;Zutphen;Zutphen;7201 HG;Gelderland;Zutphen;Zutphen;Kuiperstraat 11;Kuiperstraat;11
41328;;210427;461650;6,196876098570;52,140258024831;Rode Torenstraat 23;Rode Torenstraat;23;;Zutphen;Zutphen;7201 DE;Gelderland;Zutphen;Zutphen;Zaadmarkt 88;Zaadmarkt;88
12543;Broederenkerk;207550;474311;6,156815577929;52,254326106179;Broederenstraat 9;Broederenstraat;9;;Deventer;Deventer;7411 LB;Overijssel;Deventer;Deventer;Broederenstraat 20;Broederenstraat;20
39831;;171278;550651;5,629355053403;52,942662309543;Woudsend 55;Woudsend;55;;Woudsend;Wymbritseradiel;8551 SC;Friesland;Sádwest-Fryslïn;Woudsend;Bewaarskoallesteech 7;Bewaarskoallesteech;7
39802;;167807;562777;5,578199363764;53,051721551688;Kerkplein 23;Kerkplein;23;;Nijland;Wymbritseradiel;8771 SL;Friesland;Sádwest-Fryslïn;Nijland;F.Hokwerdastrjitte 1;F.Hokwerdastrjitte;1
7747;;159836;445480;5,457621004304;51,997680630265;Gasthuisstraat 2A;Gasthuisstraat;2;A;Amerongen;Amerongen;3958 BL;Utrecht;Utrechtse Heuvelrug;Amerongen;Gasthuisstraat 4;Gasthuisstraat;4
37441;;276158;559244;7,192305600988;53,006501304472;- 21;-;21;;Bourtange;Vlagtwedde;9545 PH;Groningen;Vlagtwedde;Bourtange;Marktplein 13;Marktplein;13
37442;;276127;559244;7,191843961722;53,006508273609;- 11;-;11;;Bourtange;Vlagtwedde;9545 PH;Groningen;Vlagtwedde;Bourtange;Marktplein 6;Marktplein;6
40029;;115114;500406;4,799952941803;52,489910957881;Zaanweg 7;Zaanweg;7;;;;1521 DK;Noord-Holland;Zaanstad;Wormerveer;Zaanweg 24;Zaanweg;24
37440;;276161;559287;7,192366304522;53,006886877257;C 129;C;129;;Bourtange;Vlagtwedde;9545 PH;Groningen;Vlagtwedde;Bourtange;Marktplein 7;Marktplein;7
40073;;116404;495673;4,819491275591;52,447467884725;;;;;;;1506 GG;Noord-Holland;Zaanstad;Zaandam;Westzijde 202;Westzijde;202
39925;;115991;497978;4,813147979675;52,468153754610;D 48;D;48;;Koog aan de Zaan;Zaanstad;1541 KX;Noord-Holland;Zaanstad;Koog aan de Zaan;Hoogstraat 8;Hoogstraat;8
40049;;115933;498480;4,812235843479;52,472661098746;Oostzijde 221;Oostzijde;221;;Zaandam;Zaanstad;1544 RC;Noord-Holland;Zaanstad;Zaandijk;Boschstraat 1;Boschstraat;1
39783;;169753;553524;5,606799748305;52,968523566076;Hellingloods 1A;Hellingloods;1;A;Heeg;Wymbritseradiel;8621 BV;Friesland;Sádwest-Fryslïn;Heeg;De Skatting 81;De Skatting;81
39783;;169753;553524;5,606799748305;52,968523566076;Zijl 253-255;Zijl;253-255;;Heeg;Wymbritseradiel;8621 BV;Friesland;Sádwest-Fryslïn;Heeg;De Skatting 81;De Skatting;81
39783;;169753;553524;5,606799748305;52,968523566076;Helling 253;Helling;253;;Heeg;Wymbritseradiel;8621 BV;Friesland;Sádwest-Fryslïn;Heeg;De Skatting 81;De Skatting;81
40099;;116040;498636;4,813792362508;52,474070695959;Lagedijk 236;Lagedijk;236;;Zaandijk;Zaanstad;1544 BB;Noord-Holland;Zaanstad;Zaandijk;Lagedijk 39;Lagedijk;39
40068;;116676;494865;4,823584446386;52,440225419807;;;;;;;1506 EE;Noord-Holland;Zaanstad;Zaandam;Westzijde 12;Westzijde;12
39926;;115986;497998;4,813072070006;52,468333138705;Lage Dijk F51;Lage Dijk;F51;;Koog aan de Zaan;Zaanstad;1541 KX;Noord-Holland;Zaanstad;Koog aan de Zaan;Hoogstraat 12;Hoogstraat;12
40060;;116534;495024;4,821477928160;52,441644417006;Stikkelpad;Stikkelpad;;;Zaandam;Zaanstad;1506 DG;Noord-Holland;Zaanstad;Zaandam;Stationsstraat 6;Stationsstraat;6
39990;;113305;497030;4,773741057621;52,459436173188;E 61;;E 61;;;;1551 RT;Noord-Holland;Zaanstad;Westzaan;J.J. Allanstraat 328;J.J. Allanstraat;328
39937;;115984;497881;4,813056288791;52,467281515337;E 142;;E 142;;Koog aan de Zaan;Zaanstad;1541 KC;Noord-Holland;Zaanstad;Koog aan de Zaan;Lagendijk 52;Lagendijk;52
39946;;113565;494974;4,777820760982;52,440978624504;Zuideinde 86-88;Zuideinde;86-88;;Koog aan de Zaan;Zaanstad;1551 EH;Noord-Holland;Zaanstad;Westzaan;Zuideinde 239;Zuideinde;239
39938;;115634;497991;4,807893091595;52,468245037629;Lagedijk F 62;Lagedijk;F 62;;Koog aan de Zaan;Zaanstad;1541 LP;Noord-Holland;Zaanstad;Koog aan de Zaan;Museumlaan 18;Museumlaan;18
39938;;115634;497991;4,807893091595;52,468245037629;Hoogstraat 15;Hoogstraat;15;;Koog aan de Zaan;Zaanstad;1541 LP;Noord-Holland;Zaanstad;Koog aan de Zaan;Museumlaan 18;Museumlaan;18
506284;;117056;498243;4,828789734072;52,470610150108;;;;;Haaldersbroek;;1509 BG;Noord-Holland;Zaanstad;Zaandam;Braakdijk 1;Braakdijk;1
40043;;116155;498408;4,815511338393;52,472029829268;Noorderkerkstraat 7;Noorderkerkstraat;7;;Zaandam;Zaanstad;1509 BT;Noord-Holland;Zaanstad;Zaandam;Kalverringdijk 7;Kalverringdijk;7
40044;;116156;498417;4,815525009422;52,472110783310;Oostzijde 8;Oostzijde;8;;;;1509 BT;Noord-Holland;Zaanstad;Zaandam;Kalverringdijk 9;Kalverringdijk;9
40086;;116251;498422;4,816922509095;52,472162449813;Meester Cornelispad 73;Meester Cornelispad;73;;;;1509 BW;Noord-Holland;Zaanstad;Zaandam;Zonnewijzerspad 8;Zonnewijzerspad;8
40081;;116295;498536;4,817556844487;52,473190081342;St. Catharijnepad 1-3;St. Catharijnepad;1-3;;Zaandam;Zaanstad;1509 BZ;Noord-Holland;Zaanstad;Zaandam;Zeilenmakerspad 3;Zeilenmakerspad;3
40080;;116273;498535;4,817233186699;52,473179538658;Jagerspad 1-5;Jagerspad;1-5;;Zaandam;Zaanstad;1509 BZ;Noord-Holland;Zaanstad;Zaandam;Zeilenmakerspad 2;Zeilenmakerspad;2
40084;;116188;498410;4,815996753829;52,472050143505;Hoogstraat 39-41;Hoogstraat;39-41;;Koog aan de Zaan;Zaanstad;1509 BW;Noord-Holland;Zaanstad;Zaandam;Zonnewijzerspad 1;Zonnewijzerspad;1
40084;;116188;498410;4,815996753829;52,472050143505;Lage Dijk C 208;Lage Dijk;C 208;;Koog aan de Zaan;Zaanstad;1509 BW;Noord-Holland;Zaanstad;Zaandam;Zonnewijzerspad 1;Zonnewijzerspad;1
40046;;116178;498450;4,815844943472;52,472408914995;;;;;Westzaan;Zaanstad;1509 BT;Noord-Holland;Zaanstad;Zaandam;Kalverringdijk 15;Kalverringdijk;15
40045;;116160;498423;4,815583178929;52,472164989136;Westzijde 10;Westzijde;10;;Zaandam;Zaanstad;1509 BT;Noord-Holland;Zaanstad;Zaandam;Kalverringdijk 11;Kalverringdijk;11
8207;;252870;593847;6,855973829207;53,322083361546;Koningsstraat 21;Koningsstraat;21;;Appingedam;Appingedam;9901 EK;Groningen;Appingedam;Appingedam;Broerstraat 2;Broerstraat;2
40046;;116178;498450;4,815844943472;52,472408914995;Oostzijde 10;Oostzijde;10;;Zaandam;Zaanstad;1509 BT;Noord-Holland;Zaanstad;Zaandam;Kalverringdijk 15;Kalverringdijk;15
40013;;114179;497956;4,786486636294;52,467823960592;Kerkepad;Kerkepad;;;Westzaan;Zaanstad;1551 SX;Noord-Holland;Zaanstad;Westzaan;Guispad 3;Guispad;3
40082;;116306;498536;4,817718731306;52,473190858847;Hazepad 11;Hazepad;11;;Zaandijk;Zaanstad;1509 BZ;Noord-Holland;Zaanstad;Zaandam;Zeilenmakerspad 4;Zeilenmakerspad;4
8224;;253675;594116;6,868133877434;53,324351537242;Heiliggravenweg 4;Heiliggravenweg;4;;Appingedam;Appingedam;9901 BX;Groningen;Appingedam;Appingedam;Jan Bronsweg 4;Jan Bronsweg;4
40051;;116143;498399;4,815335785192;52,471948094692;Kerkbuurt 61;Kerkbuurt;61;;Westzaan;Zaanstad;1509 BT;Noord-Holland;Zaanstad;Zaandam;Kalverringdijk 5;Kalverringdijk;5
40125;;115768;499007;4,809745728147;52,477385448470;Lagedijk 240;Lagedijk;240;;Zaandijk;Zaanstad;1544 BN;Noord-Holland;Zaanstad;Zaandijk;Lagedijk 240;Lagedijk;240
40079;;116929;494737;4,827319623878;52,439092706115;Wilhelminastraat 1;Wilhelminastraat;1;;Zaandam;Zaanstad;1501 BA;Noord-Holland;Zaanstad;Zaandam;Burcht 10;Burcht;10
30767;Oud Noordwijk;89720;473345;4,431366080009;52,244285846270;Jan Kroonsweg 23;Jan Kroonsweg;23;;Noordwijk aan Zee;Noordwijk;2202 JC;Zuid-Holland;Noordwijk;Noordwijk aan Zee;Jan Kroonsplein 4;Jan Kroonsplein;4
32685;;198617;356487;6,011196689639;51,196109303089;Eiermarkt 17;Eiermarkt;17;;Maasniel;Roermond;6042 HV;Limburg;Roermond;Roermond;Eiermarkt 23;Eiermarkt;23
32687;;199458;357611;6,023367678910;51,206146949353;;;;;;Maasniel;6042 KJ;Limburg;Roermond;Roermond;Elmpterweg 55;Elmpterweg;55
12503;Kronenburg;207747;473933;6,159641470040;52,250910146981;Brink 51;Brink;51;;Deventer;Deventer;7411 BV;Overijssel;Deventer;Deventer;Brink 48;Brink;48
8254;;253803;593997;6,870017507360;53,323258912788;Solwerderlaan 1;Solwerderlaan;1;;Solwerd;Appingedam;9901 CE;Groningen;Appingedam;Solwerd;Pastorielaan 1;Pastorielaan;1
12522;;207762;474042;6,159878126733;52,251888305243;68;;68;;;;7411 BW;Overijssel;Deventer;Deventer;Brink 76;Brink;76
12541;;207734;474194;6,159491829008;52,253257027261;102;;102;;;;7411 BZ;Overijssel;Deventer;Deventer;Brink 101;Brink;101
21588;;149009;411692;5,300551890100;51,693972140237;Brede Haven 111;Brede Haven;111;;'s-Hertogenbosch;'s-Hertogenbosch;5211 TM;Noord-Brabant;'s-Hertogenbosch;'s-Hertogenbosch;Brede Haven 70;Brede Haven;70
21589;;149010;411697;5,300566267517;51,694017093322;Brede Haven 112;Brede Haven;112;;'s-Hertogenbosch;'s-Hertogenbosch;5211 TM;Noord-Brabant;'s-Hertogenbosch;'s-Hertogenbosch;Brede Haven 71;Brede Haven;71
21846;Dit is in Vlymen;149002;411325;5,300456961024;51,690673292315;Smalle Haven 125;Smalle Haven;125;;'s-Hertogenbosch;'s-Hertogenbosch;5211 TJ;Noord-Brabant;'s-Hertogenbosch;'s-Hertogenbosch;Smalle Haven 23;Smalle Haven;23
21846;Dit is in Vlymen;149002;411325;5,300456961024;51,690673292315;Smalle Haven 23-24;Smalle Haven;23-24;;'s-Hertogenbosch;'s-Hertogenbosch;5211 TJ;Noord-Brabant;'s-Hertogenbosch;'s-Hertogenbosch;Smalle Haven 23;Smalle Haven;23
16095;;195983;416337;5,980486333531;51,734252875387;Zuid-Oostwal;Zuid-Oostwal;;;Gennep;Gennep;6595 MB;Limburg;Gennep;Ottersum;Hondsiepsebaan 13;Hondsiepsebaan;13
12788;;207848;473973;6,161126658337;52,251259949749;Rijkmanstraat 11;Rijkmanstraat;11;;;;7411 GA;Overijssel;Deventer;Deventer;Rijkmanstraat 13;Rijkmanstraat;13
39015;;264788;574726;7,028226594332;53,148011754741;Grintweg;Grintweg;;;Winschoten;Winschoten;9675 EN;Groningen;Oldambt;Winschoten;Nassaustraat 63;Nassaustraat;63
11483;;246501;520175;6,739693009384;52,661338307181;D 489;D;489;;Coevorden;Coevorden;7741 GR;Drenthe;Coevorden;Coevorden;Friesestraat 9;Friesestraat;9
41521;;244945;534071;6,720488564621;52,786451277062;Oud Aalden B-62;Oud Aalden;B-62;;Aalden;Zweeloo;7854 RW;Drenthe;Coevorden;Aalden;Oud Aalden 8;Oud Aalden;8
26226;;133716;468830;5,075826070536;52,207161485579;234;; 234;;;;1231 NH;Noord-Holland;Wijdemeren;Oud-Loosdrecht;Oud-Loosdrechtsedijk 232;Oud-Loosdrechtsedijk;232
26217;;133469;468800;5,072214502099;52,206882272610;259;;259;;;;1231 LZ;Noord-Holland;Wijdemeren;Oud-Loosdrecht;Oud-Loosdrechtsedijk 263;Oud-Loosdrechtsedijk;263
26217;;133469;468800;5,072214502099;52,206882272610;261;;261;;;;1231 LZ;Noord-Holland;Wijdemeren;Oud-Loosdrecht;Oud-Loosdrechtsedijk 263;Oud-Loosdrechtsedijk;263
26226;;133716;468830;5,075826070536;52,207161485579;236;;236;;;;1231 NH;Noord-Holland;Wijdemeren;Oud-Loosdrecht;Oud-Loosdrechtsedijk 232;Oud-Loosdrechtsedijk;232
41522;;244798;534022;6,718296722195;52,786035386438;Oud Aalden B-67;Oud Aalden;B-67;;Oud-Aalden;Zweeloo;7854 RW;Drenthe;Coevorden;Aalden;Oud Aalden 11;Oud Aalden;11
41519;;244923;534214;6,720201647445;52,787739738680;Oud Aalden B-59;Oud Aalden;B-59;;Aalden;Zweeloo;7854 RW;Drenthe;Coevorden;Aalden;Oud Aalden 5;Oud Aalden;5
41520;;244912;534171;6,720026869316;52,787355220139;Oud Aalden B-60;Oud Aalden;B-60;;Aalden;Zweeloo;7854 RW;Drenthe;Coevorden;Aalden;Oud Aalden 6;Oud Aalden;6
41523;;244790;534107;6,718201380065;52,786800411872;Oud Aalden B-65;Oud Aalden;B-65;;Aalden;Zweeloo;7854 RW;Drenthe;Coevorden;Aalden;Oud Aalden 12;Oud Aalden;12
41524;;244739;534027;6,717423746911;52,786090076036;Oud Aalden B-68;Oud Aalden;B-68;;Aalden;Zweeloo;7854 RW;Drenthe;Coevorden;Aalden;Oud Aalden 13;Oud Aalden;13
41524;;244739;534027;6,717423746911;52,786090076036;Oud Aalden B-69;Oud Aalden;B-69;;Aalden;Zweeloo;7854 RW;Drenthe;Coevorden;Aalden;Oud Aalden 13;Oud Aalden;13
41525;;244687;534040;6,716656687087;52,786215479428;Oud Aalden B-75;Oud Aalden;B-75;;Aalden;Zweeloo;7854 RW;Drenthe;Coevorden;Aalden;Oud Aalden 16;Oud Aalden;16
41526;;244678;534057;6,716527949271;52,786369707998;Oud Aalden B-76;Oud Aalden;B-76;;Aalden;Zweeloo;7854 RW;Drenthe;Coevorden;Aalden;Oud Aalden 17;Oud Aalden;17
41527;;244684;533967;6,716592317649;52,785560090847;Oud Aalden B-70;Oud Aalden;B-70;;Aalden;Zweeloo;7854 RW;Drenthe;Coevorden;Aalden;Oud Aalden 19;Oud Aalden;19
406223;;214130;501291;6,257921350443;52,496120560712;Wijk D4;Wijk;D4;;Dalfsen;Dalfsen;7722 JM;Overijssel;Dalfsen;Dalfsen;Heinoseweg 1;Heinoseweg;1
406224;;213872;501148;6,254097378872;52,494863326678;Wijk D8;Wijk;D8;;Dalfsen;Dalfsen;7722 JM;Overijssel;Dalfsen;Dalfsen;Heinoseweg 5;Heinoseweg;5
406213;;213792;501272;6,252941344963;52,495986257598;Wijk D6;Wijk;D6;;Dalfsen;Dalfsen;7722 JP;Overijssel;Dalfsen;Dalfsen;Heinoseweg 2;Heinoseweg;2
406208;Den Berg;213724;501291;6,251943469090;52,496164306892;Wijk D6;Wijk;D6;;Dalfsen;Dalfsen;7722 JP;Overijssel;Dalfsen;Dalfsen;Heinoseweg 4;Heinoseweg;4
41528;;244617;534010;6,715611153070;52,785957509508;Oud Aalden;Oud Aalden;;;Aalden;Zweeloo;7854 RW;Drenthe;Coevorden;Aalden;Oud Aalden 20;Oud Aalden;20
41529;;244692;534111;6,716750152163;52,786852567643;Oud Aalden B-78;Oud Aalden;B-78;;Aalden;Zweeloo;7854 RW;Drenthe;Coevorden;Aalden;Oud Aalden 22;Oud Aalden;22
468589;;246559;520658;6,740683721439;52,665668276566;Heutszpark;Heutszpark;;;Coevorden;Coevorden;7741 EB;Drenthe;Coevorden;Coevorden;Churchilllaan 15;Churchilllaan;15
468590;Rijks Hoogere Burgerschool;246570;520658;6,740846286185;52,665666425901;Heutszpark;Heutszpark;;;Coevorden;Coevorden;7741 EB;Drenthe;Coevorden;Coevorden;Churchilllaan 13;Churchilllaan;13
28653;;243134;529646;6,692465421711;52,746990714165;Schaapveensweg 8-10;Schaapveensweg;8-10;;Gees;Oosterhesselen;7863 PG;Drenthe;Coevorden;Gees;Oude Steeg 18;Oude Steeg;18
11642;;216402;501220;6,291360612902;52,495232158506;E 10;E;10;;Dalfsen;Dalfsen;7722 KJ;Overijssel;Dalfsen;Dalfsen;Dalmsholterweg 1;Dalmsholterweg;1
33828;;105871;528743;4,659679924242;52,743809310696;Kamperkaai 9;Kamperkaai;9;;Groet;Schoorl;1871 PN;Noord-Holland;Bergen;Schoorl;Mosterdweg 11;Mosterdweg;11
41522;;244798;534022;6,718296722195;52,786035386438;Hoofdstraat 19;Hoofdstraat;19;;Zweeloo;Zweeloo;7854 RW;Drenthe;Coevorden;Aalden;Oud Aalden 11;Oud Aalden;11
11650;;213694;499347;6,251160069197;52,478697747133;D 20;D;20;;Dalfsen;Dalfsen;7722 JP;Overijssel;Dalfsen;Dalfsen;Heinoseweg 18;Heinoseweg;18
11659;;213494;501855;6,248655829429;52,501257338858;C 3;C;3;;Dalfsen;Dalfsen;7722 KX;Overijssel;Dalfsen;Dalfsen;Poppenallee 4;Poppenallee;4
11663;De Oude Tol;210543;501438;6,205130916827;52,497817656659;C 70;C;70;;Dalfsen;Dalfsen;7722 KX;Overijssel;Dalfsen;Dalfsen;Poppenallee 42;Poppenallee;42
11484;;246412;520283;6,738407672292;52,662323635057;Stationsstraat 2;Stationsstraat;2;;Coevorden;Coevorden;7741 GX;Drenthe;Coevorden;Coevorden;Friesestraat 42;Friesestraat;42
11657;In de Grutte Moole;214276;502230;6,260237818348;52,504543050771;25;;25;;Dalfsen;Dalfsen;7721 AH;Overijssel;Dalfsen;Dalfsen;Prinsenstraat 35;Prinsenstraat;35
11658;;213598;501833;6,250183425071;52,501048500994;C 2;C;2;;Dalfsen;Dalfsen;7722 KX;Overijssel;Dalfsen;Dalfsen;Poppenallee 2;Poppenallee;2
478008;Aelderhooge;244959;534519;6,720818623254;52,790474102075;Aelderstraat 27;Aelderstraat;27;;Aalden;Zweeloo;7854 RN;Drenthe;Coevorden;Zweeloo;Aelderstraat 27;Aelderstraat;27
31640;;243025;529627;6,690846463933;52,746837683904;Oude Steeg 25;Oude Steeg;25;;Gees;Oosterhesselen;7863 PE;Drenthe;Coevorden;Gees;Oude Steeg 25;Oude Steeg;25
31641;;243016;529738;6,690742861250;52,747836465646;Oude Steeg 32;Oude Steeg;32;;Gees;Oosterhesselen;7863 PG;Drenthe;Coevorden;Gees;Oude Steeg 32;Oude Steeg;32
31636;;243049;529885;6,691270764484;52,749151892989;Dorpsstraat 29;Dorpsstraat;29;;Gees;Oosterhesselen;7863 PA;Drenthe;Coevorden;Gees;Dorpsstraat 29;Dorpsstraat;29
31637;;243209;529752;6,693604269509;52,747930931843;Oude Steeg 9;Oude Steeg;9;;Gees;Oosterhesselen;7863 PE;Drenthe;Coevorden;Gees;Oude Steeg 9;Oude Steeg;9
31638;;243151;529727;6,692738799861;52,747715729895;Oude Steeg 16;Oude Steeg;16;;Gees;Oosterhesselen;7863 PG;Drenthe;Coevorden;Gees;Oude Steeg 16;Oude Steeg;16
31639;;243131;529615;6,692412710855;52,746712669691;Oude Steeg 19;Oude Steeg;19;;Gees;Oosterhesselen;7863 PE;Drenthe;Coevorden;Gees;Oude Steeg 19;Oude Steeg;19
31642;;243042;529804;6,691145468791;52,748425252563;Tilweg 1;Tilweg;1;;Gees;Oosterhesselen;7863 TJ;Drenthe;Coevorden;Gees;Tilweg 1;Tilweg;1
31643;;243163;529772;6,692928519714;52,748118101090;Tilweg 2;Tilweg;2;;Gees;Oosterhesselen;7863 TK;Drenthe;Coevorden;Gees;Tilweg 2;Tilweg;2
31644;;243058;529773;6,691374090698;52,748144126271;Schaapveensweg 1;Schaapveensweg;1;;Gees;Oosterhesselen;7863 TE;Drenthe;Coevorden;Gees;Schaapveensweg 1;Schaapveensweg;1
31646;;243129;529680;6,692400484989;52,747297011855;Schaapveensweg 8-10;Schaapveensweg;8-10;;Gees;Oosterhesselen;7863 TE;Drenthe;Coevorden;Gees;Schaapveensweg 8;Schaapveensweg;8
11512;;251133;519723;6,808008143076;52,656478852714;I 78;I 78;;;Coevorden;Coevorden;7742 PJ;Drenthe;Coevorden;Coevorden;Weijerswold 8;Weijerswold;8
31645;;243123;529730;6,692325020522;52,747747229936;Schaapveensweg 3;Schaapveensweg;3;;Gees;Oosterhesselen;7863 TE;Drenthe;Coevorden;Gees;Schaapveensweg 3;Schaapveensweg;3
46812;;242871;529495;6,688531104108;52,745676622793;Dorpsstraat 61;Dorpsstraat;61;;Gees;Oosterhesselen;7863 PB;Drenthe;Coevorden;Gees;Dorpsstraat 61;Dorpsstraat;61
46813;;243228;530106;6,693980402142;52,751108490236;Oude Steeg 4-6;Oude Steeg;4-6;;Gees;Oosterhesselen;7863 PG;Drenthe;Coevorden;Gees;Oude Steeg 4;Oude Steeg;4
31630;;244761;531001;6,716924279958;52,758898576800;Burgemeester de Kockstraat 29;Burgemeester de Kockstraat;29;;Oosterhesselen;Oosterhesselen;7861 AA;Drenthe;Coevorden;Oosterhesselen;Burg de Kockstraat 29;Burg de Kockstraat;29
31631;;244547;531105;6,713783189184;52,759868344461;Burgemeester de Kockstraat 12;Burgemeester de Kockstraat;12;;Oosterhesselen;Oosterhesselen;7861 AD;Drenthe;Coevorden;Oosterhesselen;Burg de Kockstraat 12;Burg de Kockstraat;12
46557;;251811;519708;6,818021299247;52,656223934165;Vlieghuis 100;Vlieghuis;100;;Coevorden;Coevorden;7742 PR;Drenthe;Coevorden;Coevorden;Vlieghuis Europaweg 30;Vlieghuis Europaweg;30
41529;;244692;534111;6,716750152163;52,786852567643;Dalerveen 180-182;Dalerveen;180-182;;Aalden;Zweeloo;7854 RW;Drenthe;Coevorden;Aalden;Oud Aalden 22;Oud Aalden;22
31635;;244543;530916;6,713672549523;52,758170878283;Middendorp 4-6;Middendorp;4-6;;Oosterhesselen;Oosterhesselen;7861 BK;Drenthe;Coevorden;Oosterhesselen;Middendorp 4;Middendorp;4
478199;;244851;530681;6,718169878283;52,756008554056;Burgemeester de Kockstraat 51;Burgemeester de Kockstraat;51;;Oosterhesselen;Oosterhesselen;7861 AB;Drenthe;Coevorden;Oosterhesselen;Burg de Kockstraat 51;Burg de Kockstraat;51
46811;;244736;530672;6,716464370818;52,755946714900;Burgermeester de Kockstraat 42;Burgermeester de Kockstraat;42;;Oosterhesselen;Oosterhesselen;7861 AD;Drenthe;Coevorden;Oosterhesselen;Burg de Kockstraat 42;Burg de Kockstraat;42
479515;;244570;530959;6,714084114079;52,758552769462;Middendorp 2;Middendorp;2;;Oosterhesselen;Oosterhesselen;7861 BK;Drenthe;Coevorden;Oosterhesselen;Middendorp 2;Middendorp;2
479516;;244570;530959;6,714084114079;52,758552769462;Middendorp 2;Middendorp;2;;Oosterhesselen;Oosterhesselen;7861 BK;Drenthe;Coevorden;Oosterhesselen;Middendorp 2;Middendorp;2
31634;Havezathe De Klencke;246832;531603;6,747763737213;52,763960907920;Klenkerweg 13;Klenkerweg;13;;Oosterhesselen;Oosterhesselen;7861 TG;Drenthe;Coevorden;Oosterhesselen;Klenkerweg 13;Klenkerweg;13
468598;;246668;520249;6,742181290622;52,661975093141;Kasteeldijk;Kasteeldijk;;;Coevorden;Coevorden;7741 GD;Drenthe;Coevorden;Coevorden;Kasteel 4;Kasteel;4
18757;De Jonge Held;228680;584511;6,490875188354;53,242096044662;n.v.t. n.v.t.;n.v.t.;n.v.t.;;Slaperstil;Hoogkerk;9746 TL;Groningen;Groningen;Leegkerk;Friesestraatweg 436;Friesestraatweg;436
33782;;251522;530614;6,816939269724;52,754261366418;C.71;C.71;;;Erm;Sleen;7843 PB;Drenthe;Coevorden;Erm;Dalerstraat 11;Dalerstraat;11
478197;;244821;530782;6,717753151273;52,756920982805;Burgemeester de Kockstraat 45;Burgemeester de Kockstraat;45;;Oosterhesselen;Oosterhesselen;7861 AB;Drenthe;Coevorden;Oosterhesselen;Burg de Kockstraat 45;Burg de Kockstraat;45
18756;;228618;583008;6,489602046808;53,228601435465;Legeweg 36;Legeweg;36;;Leegkerk;Groningen;9746 TC;Groningen;Groningen;Leegkerk;Leegeweg 40;Leegeweg;40
478198;;244835;530738;6,717948480779;52,756523335258;Burgemeester de Kockstraat 47;Burgemeester de Kockstraat;47;;Oosterhesselen;Oosterhesselen;7861 AB;Drenthe;Coevorden;Oosterhesselen;Burg de Kockstraat 47;Burg de Kockstraat;47
478199;;244851;530681;6,718169878283;52,756008554056;Burgemeester de Kockstraat 53;Burgemeester de Kockstraat;53;;Oosterhesselen;Oosterhesselen;7861 AB;Drenthe;Coevorden;Oosterhesselen;Burg de Kockstraat 51;Burg de Kockstraat;51
31633;;244691;530903;6,715860875254;52,758029639553;Geserweg 4;Geserweg;4;;Oosterhesselen;Oosterhesselen;7861 BL;Drenthe;Coevorden;Oosterhesselen;Geserweg 4;Geserweg;4
21769;;149468;410937;5,307202539195;51,687190548076;Peperstraat 19-21;Peperstraat;19-21;;;;5211 KL;Noord-Brabant;'s-Hertogenbosch;'s-Hertogenbosch;Parade 10;Parade;10
21763;;149432;410922;5,306682176606;51,687055364668;Peperstraat 19;Peperstraat;19;;;;5211 KL;Noord-Brabant;'s-Hertogenbosch;'s-Hertogenbosch;Parade 11;Parade;11
14591;;105729;512339;4,660019781213;52,596384071124;Abdijlaan 357;Abdijlaan;357;;Egmond-Binnen;Egmond;1935 BH;Noord-Holland;Bergen;Egmond-Binnen;Abdijlaan 26;Abdijlaan;26
41515;;245584;534755;6,730146637431;52,792490437476;Kruisstraat 21;Kruisstraat;21;;Zweeloo;Zweeloo;7851 AE;Drenthe;Coevorden;Zweeloo;Kruisstraat 21;Kruisstraat;21
478148;;245677;534746;6,731522548205;52,792394030930;Kruisstraat 23;Kruisstraat;23;;Zweeloo;Zweeloo;7851 AE;Drenthe;Coevorden;Zweeloo;Kruisstraat 23;Kruisstraat;23
478148;;245677;534746;6,731522548205;52,792394030930;Kruisstraat 25;Kruisstraat;25;;Zweeloo;Zweeloo;7851 AE;Drenthe;Coevorden;Zweeloo;Kruisstraat 23;Kruisstraat;23
478149;;245706;534757;6,731955404401;52,792488011708;Kruisstraat 25;Kruisstraat;25;;Zweeloo;Zweeloo;7851 AE;Drenthe;Coevorden;Zweeloo;Kruisstraat 25;Kruisstraat;25
478150;;245706;534757;6,731955404401;52,792488011708;Kruisstraat 25;Kruisstraat;25;;Zweeloo;Zweeloo;7851 AE;Drenthe;Coevorden;Zweeloo;Kruisstraat 25;Kruisstraat;25
